Price,Adj Close,Close,High,Low,Open,Volume,Normalized_Open,Normalized_High,Normalized_Low,Normalized_Close,Normalized_Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,,,,,
Date,,,,,,,,,,,
2023-01-03,294.95001220703125,294.95001220703125,298.3900146484375,288.70001220703125,298.05999755859375,6764000,0.05187264604054875,0.004620538881860314,0.01652621328391546,0.010827660763875091,0.1983045704813214
2023-01-04,309.4100036621094,309.4100036621094,311.1400146484375,295.510009765625,298.239990234375,9345100,0.05274360642277909,0.06729257902633567,0.049921648308281386,0.08231976468298363,0.2938103131845361
2023-01-05,309.70001220703125,309.70001220703125,314.17999267578125,304.54998779296875,307.0,8328400,0.09513211707018843,0.08223545157284651,0.0942526478771264,0.08375360515898911,0.2561904268545379
2023-01-06,315.54998779296875,315.54998779296875,316.7699890136719,303.69000244140625,311.57000732421875,8959800,0.11724576868751235,0.09496645976597007,0.09003537985567611,0.11267665561952156,0.2795534604227103
2023-01-09,315.1700134277344,315.1700134277344,321.70001220703125,313.2200012207031,316.8299865722656,6766600,0.14269810177005193,0.11919976262772791,0.1367693841307107,0.110798012268291,0.19840077556094962
2023-01-10,327.5400085449219,327.5400085449219,329.3500061035156,311.07000732421875,311.07000732421875,13072300,0.11482633584545399,0.15680295671286215,0.12622606442243556,0.17195689878245024,0.43172399502693737
2023-01-11,327.260009765625,327.260009765625,328.8800048828125,321.3500061035156,326.5,9579700,0.18948999791046295,0.1544926872719321,0.17663798136230935,0.1705725479072162,0.3024909715232964
2023-01-12,330.1300048828125,330.1300048828125,332.95001220703125,323.1400146484375,332.5,10856200,0.21852319201516268,0.17449862157873564,0.1854159748256936,0.18476218209909856,0.34972396542537443
2023-01-13,332.82000732421875,332.82000732421875,336.6499938964844,328.8900146484375,329.9700012207031,8286800,0.20628086774116605,0.1926857118513028,0.21361330525612576,0.19806190877467222,0.2546511455804866
2023-01-17,326.2200012207031,326.2200012207031,332.5,323.6000061035156,331.0799865722656,9247000,0.21165193776871405,0.17228660721759326,0.18767171935682625,0.16543060856366254,0.29018042152625656
2023-01-18,326.3299865722656,326.3299865722656,330.0799865722656,321.25,326.75,7814100,0.19069971433149213,0.16039114222205297,0.1761475630760676,0.1659743906404303,0.237160322065005
2023-01-19,315.7799987792969,315.7799987792969,324.8900146484375,313.3900146484375,322.57000732421875,18008200,0.1704732912127953,0.13488007329978968,0.13760311018278681,0.11381386025675755,0.6143619383103427
2023-01-20,342.5,342.5,344.0,332.6300048828125,336.7900085449219,28430300,0.2392819671477524,0.2288143297008456,0.2319537818553017,0.2459210686132578,1.0
2023-01-23,357.4200134277344,357.4200134277344,362.25,340.6300048828125,341.7200012207031,15646900,0.26313753952953656,0.31852136755470273,0.27118485028025074,0.3196875818068383,0.5269892250310816
2023-01-24,363.8299865722656,363.8299865722656,365.6499938964844,355.1400146484375,357.5299987792969,11796500,0.3396399941817838,0.33523388159167844,0.3423402485254903,0.35137933401783905,0.3845169024924516
2023-01-25,367.9599914550781,367.9599914550781,368.8999938964844,358.5,360.57000732421875,7766900,0.3543501872092276,0.3512091075108583,0.35881722542973704,0.3717986225897396,0.2354138298502161
2023-01-26,364.8699951171875,364.8699951171875,369.0199890136719,361.70001220703125,368.7699890136719,8256800,0.39402879721670714,0.351798938005095,0.3745097126615766,0.3565212733613925,0.2535410869693919
2023-01-27,360.7699890136719,360.7699890136719,365.9200134277344,360.5899963378906,363.20001220703125,6703500,0.3670764275857281,0.33656115021146604,0.3690663240971972,0.3362503027088768,0.1960659522822805
2023-01-30,353.1099853515625,353.1099853515625,360.95001220703125,352.8599853515625,358.44000244140625,5127600,0.34404337967478527,0.31213133719013286,0.3311592503559162,0.2983782348356998,0.1377545734414777
2023-01-31,353.8599853515625,353.8599853515625,355.95001220703125,348.7099914550781,349.9800109863281,5660700,0.30310661733488775,0.2875540665452405,0.3108081635414037,0.302086333703248,0.15748031496062992
2023-02-01,361.989990234375,361.989990234375,365.3900146484375,349.9100036621094,353.8599853515625,8005200,0.32188129214607253,0.33395596552341766,0.316692883667006,0.3422821495687389,0.24423139541767805
2023-02-02,366.8900146484375,366.8900146484375,368.32000732421875,358.42999267578125,365.1600036621094,7857000,0.37656056297886753,0.34835821011946333,0.3584739176639029,0.36650851620973035,0.23874770587887043
2023-02-03,365.8999938964844,365.8999938964844,379.42999267578125,359.0,359.0799865722656,9402000,0.3471401769239799,0.4029688334886914,0.3612691672062964,0.36161372310417494,0.29591572435024566
2023-02-06,361.4800109863281,361.4800109863281,368.45001220703125,360.67999267578125,363.6400146484375,4994900,0.36920554030037644,0.34899724315747127,0.3695076556584198,0.33976074493919795,0.13284441418506898
2023-02-07,362.95001220703125,362.95001220703125,364.17999267578125,354.17999267578125,358.510009765625,6289400,0.34438213571358434,0.32800815802176975,0.3376324125631487,0.3470286247549097,0.1807434432538038
2023-02-08,366.8299865722656,366.8299865722656,368.19000244140625,358.30999755859375,360.0199890136719,6253200,0.3516887224806866,0.34771917708145517,0.3578854755822727,0.3662117294880316,0.17940397252974957
2023-02-09,362.5,362.5,373.8299865722656,361.739990234375,372.4100036621094,6901100,0.4116423391887132,0.37544226036486106,0.3747057602523538,0.34480370508120894,0.20337753833402403
2023-02-10,347.3599853515625,347.3599853515625,362.1400146484375,347.1400146484375,359.1600036621094,7291100,0.3475273688741678,0.31798073960423756,0.303109180100541,0.2699494768511639,0.21780830027825468
2023-02-13,358.57000732421875,358.57000732421875,359.70001220703125,344.25,349.5,7134400,0.3007839086451456,0.30598701952890983,0.28893688479779644,0.3253733032271595,0.2120100941329702
2023-02-14,359.9599914550781,359.9599914550781,363.75,353.3999938964844,357.54998779296875,4624800,0.3397367183341,0.32589454874817037,0.3338073893779021,0.3322455680025591,0.11914999111953112
2023-02-15,361.4200134277344,361.4200134277344,362.8800048828125,354.239990234375,356.6300048828125,3966000,0.33528504460017117,0.3216181276571999,0.3379266336039639,0.33946410910042846,0.09477310401989225
2023-02-16,350.7099914550781,350.7099914550781,361.5,350.30999755859375,355.0,5215700,0.3273976699077872,0.3148347769579689,0.3186544071573234,0.2865123486361316,0.14101444556272572
2023-02-17,347.9599914550781,347.9599914550781,349.0,342.44000244140625,347.9100036621094,5294700,0.29309012992785566,0.25339160034573793,0.2800608675390237,0.27291598612178825,0.143937599905275
2023-02-21,337.5,337.5,344.1300048828125,336.4200134277344,342.8500061035156,5710300,0.2686054813798624,0.22945336273885375,0.25053954242492327,0.22120040949626985,0.15931561186430643
2023-02-22,334.8800048828125,334.8800048828125,341.9100036621094,332.82000732421875,337.5,4546200,0.2427175204357459,0.21854104857221124,0.23288553170276627,0.2082468082602369,0.11624163755846309
2023-02-23,323.6499938964844,323.6499938964844,331.2799987792969,314.29998779296875,331.2300109863281,13238700,0.21237788575770078,0.1662897471799294,0.1420655125200332,0.15272415356562763,0.43788112012314245
2023-02-24,317.1499938964844,317.1499938964844,321.5,314.5199890136719,319.29998779296875,6830700,0.15465010591663853,0.11821661179883014,0.14314437288790538,0.12058729671354351,0.2007726007933219
2023-02-27,323.0299987792969,323.0299987792969,330.0,322.1199951171875,323.8699951171875,6142600,0.17676375753396223,0.15999797189514697,0.1804139178225368,0.14965881597638986,0.17531155645018057
2023-02-28,322.1300048828125,322.1300048828125,327.6199951171875,321.1700134277344,323.70001220703125,3676100,0.17594123306312093,0.14829916706693735,0.1757553182398639,0.14520912751191783,0.08404623764134747
2023-03-01,313.4800109863281,313.4800109863281,326.6000061035156,312.3599853515625,321.54998779296875,4911300,0.16553755370590095,0.14328545785817126,0.1325519664546111,0.10244241741611493,0.12975105085548516
2023-03-02,311.8800048828125,311.8800048828125,315.57000732421875,310.3800048828125,310.9599914550781,4911000,0.11429398383156109,0.08906800481584898,0.12284237279841181,0.09453177632209298,0.1297399502693742
2023-03-03,315.17999267578125,315.17999267578125,317.489990234375,310.82000732421875,315.45001220703125,5953300,0.13602059116915877,0.09850559273914472,0.12500009353415598,0.11084735098613319,0.16830708661417323
2023-03-06,312.0299987792969,312.0299987792969,323.29998779296875,311.8399963378906,317.0,5660700,0.14352077391135487,0.12706436922788922,0.13000200088266323,0.09527336591901658,0.15748031496062992
2023-03-07,308.4700012207031,308.4700012207031,314.29998779296875,306.6199951171875,312.67999267578125,4553100,0.12261683871506013,0.08282528206708295,0.10440372274919785,0.07767226869835575,0.11649695103901486
2023-03-08,311.7900085449219,311.7900085449219,311.8299865722656,305.75,309.2900085449219,3479500,0.1062131608345449,0.07068410436819583,0.10013736800272866,0.09408682256393863,0.07677165354330709
2023-03-09,297.7799987792969,297.7799987792969,312.510009765625,294.8800048828125,312.0799865722656,7443400,0.1197134897704979,0.07402672718179537,0.046832177725072865,0.02481948743560136,0.2234436978272453
2023-03-10,292.760009765625,292.760009765625,298.7900085449219,289.0,297.8999938964844,5759300,0.05109840981063485,0.00658669053190053,0.017997318487991132,0.0,0.16112870759576106
2023-03-13,293.510009765625,293.510009765625,299.239990234375,285.3299865722656,287.3399963378906,6292400,0.0,0.00879855488528758,0.0,0.003708098867548193,0.18085444911491327
2023-03-14,294.94000244140625,294.94000244140625,297.45001220703125,290.30999755859375,295.9700012207031,5956700,0.04175943448120045,0.0,0.024421393970204708,0.010778171163103867,0.16843289325676394
2023-03-15,303.7900085449219,303.7900085449219,306.30999755859375,292.2799987792969,292.510009765625,9215300,0.02501700056188616,0.04355085157902683,0.034082050556034416,0.05453376797675813,0.28900745959386653
2023-03-16,310.05999755859375,310.05999755859375,316.6000061035156,301.7099914550781,304.75,7903700,0.084244669280926,0.09413091656838679,0.08032563654482727,0.08553342019160626,0.24047569711680775
2023-03-17,303.5,303.5,310.760009765625,300.0,310.05999755859375,6918800,0.10993903424994844,0.06542468245608313,0.07194003757229628,0.05309992750075265,0.20403247291456986
